Company,Address 1,Address 2,ZIP Code,City,Region,Country,Phone,Contact,Website,Responsive,Email,Facebook,Twitter,GooglePlus,Linkedin,Keyword,Industry
Atholl Hotel,54 King's Gate,,AB15 4YN,Aberdeen,,UK,01224 323505,,http://www.atholl-aberdeen.co.uk,,,https://www.facebook.com/www.athollaberdeen.co.uk?fref=ts,,,,hotels,Hotels
The Great Western Hotel,239 Great Western Rd,,AB10 6PS,Aberdeen,,UK,01224 574484,,http://www.greatwesternhotelaberdeen.co.uk,,,,,,,hotels,Hotels
Dreamhouse Apartments Aberdeen,"The Forbes Building, Baker Road",,AB24 4RS,ABERDEEN,,UK,0845 2260232,,,,,,,,,hotels,Hotels
Norwood Hall Hotel,Garthdee Rd,,AB15 9FX,Aberdeen,,UK,01224 868951,,http://www.norwood-hall.co.uk,,,http://www.facebook.com/MacdonaldHotels,http://twitter.com/share,https://plus.google.com/104057571200932322925/posts,https://www.linkedin.com/company/59933?trk=tyah&trkInfo=clickedVertical%3Acompany%2CclickedEntityId%3A59933%2Cidx%3A3-4-15%2CtarId%3A1456910329590%2Ctas%3Amacdonald,hotels,Hotels
The Chester Hotel,"59-63, Queens Rd",,AB15 4YP,Aberdeen,,UK,01224 327777,,http://www.chester-hotel.com,,reservations@chester-hotel.com,,,,,hotels,Hotels
COVEBAY HOTEL,15 Colsea Rd,,AB12 3NA,Aberdeen,,UK,01224 897211,,http://www.covebayhotel.co.uk,,info@covebayhotel.co.uk,,,,,hotels,Hotels
Best Western Summerhill Hotel & Suites,Summerhill Court,,AB15 6TW,Aberdeen,,UK,01224 315100,,http://www.bestwestern.co.uk,,,http://www.facebook.com/pages/Best-Western-GB/86668271056?ref=ts,https://twitter.com/BestWesternGB,https://plus.google.com/106195789291296677943,,hotels,Hotels
The Bothy,81 Seafield Rd,,AB15 7YX,Aberdeen,,UK,0845 166 6026,,http://www.bothyrestaurant.co.uk,,thebyreeastkilbride@g1group.com,,,,,hotels,Hotels
The Brig Inn Hotel,"9, Ellon Rd, Bridge of Don",,AB23 8EB,Aberdeen,,UK,01224 702449,,http://www.brig-inn.com,,,,,,,hotels,Hotels
Kepplestone Manor,80 Queens Highlands,,AB15 4AS,Aberdeen,,UK,01224 639355,,http://www.kepplestonemanor.com,,info@kepplestonemanor.com,,,,,hotels,Hotels
Palm Court Hotel,81 Seafield Rd,,AB15 7YX,Aberdeen,,UK,01224 310351,,http://www.palmcourthotel.co.uk,,,https://facebook.com/thepalmcourthotel,https://twitter.com/visitpalmcourt,,,hotels,Hotels
Holiday Inn Express Aberdeen,"Parkway East, Bridge of Don",,AB23 8AJ,Aberdeen,,UK,01224 227250,,http://www.ihg.com,,,,,,,hotels,Hotels
DoubleTree by Hilton Hotel Aberdeen Treetops,161 Springfield Rd,,AB15 7AQ,Aberdeen,,UK,01224 313377,,http://doubletree3.hilton.com/en/hotels/united-kingdom/doubletree-by-hilton-hotel-aberdeen-treetops-ABZTTDI/index.html,,,,,,,hotels,Hotels
Premier Inn Aberdeen Anderson Drive,North Anderson Drive,,AB15 6DW,Aberdeen,,UK,0871 527 8006,,https://www.premierinn.com/gb/en/hotels/scotland/grampian/aberdeen/aberdeen-anderson-drive.html?cid=YEXT_ABECOC,,,,,,,hotels,Hotels
The Spires,531 Great Western Rd,,AB10 6PE,Aberdeen,,UK,0845 270 0090,,http://www.thespires.co.uk,,,https://www.facebook.com/TheSpiresSuites,https://twitter.com/TheSpiresSuites,https://plus.google.com/104641588511622035421/posts,http://www.linkedin.com/company/249354?trk=tyah,hotels,Hotels
Britannia Hotel Aberdeen,Malcolm Rd,,AB21 9LN,Aberdeen,,UK,0871 222 0073,,http://www.britanniahotels.com,,,,,,,hotels,Hotels
Curzon Hotels (Operator) Ltd,"Souter Head Rd, Altens Ind Est",,AB12 3LF,Aberdeen,,UK,01224 877000,,http://www.aberdeenaltenshotel.co.uk,,reception@aberdeenaltenshotel.co.uk,https://www.facebook.com/aberdeenaltenshotel/,https://twitter.com/aberdeen_altens,,,hotels,Hotels
Cults Hotel,328 North Deeside Road,,AB15 9SE,ABERDEEN,,UK,01224 867632,,http://www.thecultshotel.co.uk,,,https://www.facebook.com/thecultshotel,,,,hotels,Hotels
The Aberdeen Altens Hotel,"Souter Head Rd, Altens Ind Est",,AB12 3LF,Aberdeen,,UK,0871 376 9002,,http://www.aberdeenaltenshotel.co.uk,,reception@aberdeenaltenshotel.co.uk,https://www.facebook.com/aberdeenaltenshotel/,https://twitter.com/aberdeen_altens,,,hotels,Hotels
The Wellington Hotel Ltd,Wellington Rd,,AB12 3GH,Aberdeen,,UK,01224 873012,,http://www.eatinginpubsatbellhaven.co.uk,,,,,,,hotels,Hotels
Craighaar Hotel,Waterton Rd,,AB21 9HS,Aberdeen,,UK,01224 712275,,http://www.craighaarhotel.com,,,https://www.facebook.com/CraighaarHotel/?fref=ts,,,,hotels,Hotels
The Spires Serviced Suites,531 Great Western Road,,AB10 6PE,Aberdeen,,UK,0845 0805104,,,,,,,,,hotels,Hotels
Village Hotels,Prime Four,,AB15 8PJ,ABERDEEN,,UK,0871 964 5000,,http://www.village-hotels.co.uk,,,https://www.facebook.com/VillageHotelClub/,https://twitter.com/Village_Hotels,,,hotels,Hotels
Premier Inn Aberdeen North Bridge of Don,Ellon Rd Murcar,,AB23 8BP,Aberdeen,,UK,0871 527 8010,,https://www.premierinn.com/gb/en/hotels/scotland/grampian/aberdeen/aberdeen-north-bridge-of-don.html?cid=YEXT_ABEMIL,,,,,,,hotels,Hotels
Ardoe House Hotel,South Deeside Rd,,AB12 5YP,Aberdeen,,UK,01224 860600,,http://www.mercure.com,,,https://www.facebook.com/MercureHotels,https://twitter.com/MercureHotels,https://plus.google.com/+mercurehotels,,hotels,Hotels
Travelodge Hotels Ltd,A96 Inverurie Rd,,AB21 9LZ,Aberdeen,,UK,0871 984 6118,,http://www.travelodge.co.uk,,investors@travelodge.co.uk,https://en-gb.facebook.com/travelodgeuk,https://twitter.com/TravelodgeUK,,,hotels,Hotels
The Hallmark,Farburn Terrace,,AB21 7DW,Aberdeen,,UK,01224 723101,,http://www.hallmarkhotel.co.uk,,,,,,,hotels,Hotels
Marcliffe at Pitfodels,"North Deeside Road, Pitfodels",,AB15 9YA,Aberdeen,,UK,01224 861000,,http://www.marcliffe.com,,info@marcliffe.com,,,,,hotels,Hotels
MOXY Aberdeen Airport,Argyll Way Aberdeen Airport,,AB21 0BN,Aberdeen,,UK,01224 545095,,http://www.marriott.com/hotels/travel/abzox-moxy-aberdeen-airport/?pid=CORPYLP&scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,,tara.bourgeois@marriott.com,http://www.facebook.com/marriottinternational,http://www.twitter.com/MarriottIntl,,http://www.linkedin.com/influencer/239587237-Arne-Sorenson,hotels,Hotels
Travelodge Hotels Ltd,"Burnside Drive, off Riverview Drive",,AB21 0HW,Aberdeen,,UK,0871 984 6309,,http://www.travelodge.co.uk,,investors@travelodge.co.uk,https://en-gb.facebook.com/travelodgeuk,https://twitter.com/TravelodgeUK,,,hotels,Hotels
Courtyard by Marriott Aberdeen Airport,Argyll Rd Aberdeen Airport,,AB21 0AF,Aberdeen,,UK,01224 432000,,http://www.marriott.com/hotels/travel/abzcy-courtyard-aberdeen-airport/?pid=CORPYLP&scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,,us@marriott.com,http://www.facebook.com/marriottinternational,http://www.twitter.com/MarriottIntl,,http://www.linkedin.com/influencer/239587237-Arne-Sorenson,hotels,Hotels
Aberdeen Marriott Hotel,Overton Circle-Dyce,,AB21 7AZ,Aberdeen,,UK,01224 770011,,http://www.marriott.com/hotels/travel/abzap-aberdeen-marriott-hotel/?pid=CORPYLP&scid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,,tara.bourgeois@marriott.com,http://www.facebook.com/marriottinternational,http://www.twitter.com/MarriottIntl,,http://www.linkedin.com/influencer/239587237-Arne-Sorenson,hotels,Hotels
Leys Hotel,Blackburn,,AB21 0SS,Aberdeen,,UK,01224 790203,,http://www.leyshotel-aberdeen.co.uk,,,,,,,hotels,Hotels
Premier Inn Aberdeen Airport Dyce,Argyll Way,,AB21 0BN,Aberdeen,,UK,0871 527 9460,,https://www.premierinn.com/gb/en/hotels/scotland/grampian/aberdeen/aberdeen-airport-dyce.html?cid=YEXT_ABEAIB,,,,,,,hotels,Hotels
Speedbird Inn,Argyll Rd,,AB21 0AF,Aberdeen,,UK,01224 772883,,http://www.speedbirdinn.co.uk,,reservations@speedbirdinn.co.uk,https://www.facebook.com/pages/Speedbird-Hotel/161988040481667?fref=ts,http://twitter.com/portlandhotels5,https://plus.google.com/101562721134699064266,,hotels,Hotels
Premier Inn Aberdeen South Portlethen,Mains Of Balquharn,,AB12 4QS,Aberdeen,,UK,0871 527 8012,,https://www.premierinn.com/gb/en/hotels/scotland/grampian/aberdeen/aberdeen-south-portlethen.html?cid=YEXT_ABEMAI,,,,,,,hotels,Hotels
Holiday Inn Express Aberdeen Airport,3 International Gate,,AB21 0BE,Aberdeen,,UK,07788 271125,,https://www.ihg.com/holidayinnexpress/hotels/us/en/aberdeen/abzig/hoteldetail?cm_mmc=YextLocal-_-GBR-_-ABZIG,,,,,,,hotels,Hotels
WHITE HORSE INN,Old Rd,,AB23 8XR,Aberdeen,,UK,01358 742404,,http://www.whitehorseinn.co.uk,,,https://www.facebook.com/horsebalmedie/,https://twitter.com/horsebalmedie,,https://www.linkedin.com/company/white-horse-inn,hotels,Hotels
Thistle Aberdeen Airport,Argyll Road,,AB21 0AF,ABERDEEN,,UK,0871 3769001,,http://www.thistlehotels.com,,reservations.poole@thistle.co.uk,http://www.facebook.com/thistlehotels,http://www.twitter.com/thistlehotels,https://plus.google.com/117798503854573593295/posts,,hotels,Hotels
Macleod House & Lodge,Menie Estate,,AB23 8YE,Aberdeen,,UK,01358 743300,,,,,,,,,hotels,Hotels
Jurys Inn Aberdeen Airport,Argyll Rd Aberdeen Airport,,AB21 0AF,Aberdeen,,UK,0871 376 9001,,http://www.jurysinns.com,,,,,,,hotels,Hotels
Newmachar Hotel,Old Meldrum Rd,,AB21 0QD,Aberdeen,,UK,01651 862636,,http://www.newmacharhotel.co.uk,,info@newmacharhotel.co.uk,https://www.facebook.com/newmacharhotel,http://twitter.com/@Newmacharhotel1,,,hotels,Hotels
The Dunavon,60 Victoria St,,AB21 7EE,Aberdeen,,UK,01224 722483,,http://www.thedunavon.com,,barrabob@outlook.com,https://www.facebook.com/pages/Dunavon-House-Hotel/598758320216347?rf=152281008127703,https://twitter.com/TheDunavon,,,hotels,Hotels
Maryculter House Hotel,South Deeside Rd,,AB12 5GB,Aberdeen,,UK,01224 732124,,http://www.maryculterhousehotel.com,,info@maryculterhousehotel.com,https://www.facebook.com/maryculterhousehotel/,,,,hotels,Hotels
Hampton by Hilton Aberdeen Airport,Harvest Way D2 Business Park,,AB21 0BX,Aberdeen,,UK,01224 984584,,http://hamptoninn3.hilton.com/en/hotels/united-kingdom/hampton-by-hilton-aberdeen-airport-ABZDDHX/index.html,,,,,,,hotels,Hotels
Hampton by Hilton Aberdeen Westhill,Gordon Park,,AB32 6BP,Westhill,,UK,01224 984044,,http://hamptoninn3.hilton.com/en/hotels/united-kingdom/hampton-by-hilton-aberdeen-westhill-ABZWEHX/index.html?WT.mc_id=zzDA0GB1HP2DMH3LocalSearch4DGGeneric_Apr56ABZWEHX7EN8i1,,,,,,,hotels,Hotels
Torryburn Hotel,School Rd,,AB51 0XP,Inverurie,,UK,01467 632269,,,,,,,,,hotels,Hotels
Morris's Hotel,The Square,,AB51 0DS,Inverurie,,UK,01651 872251,,http://www.morrisshotel.co.uk,,,https://www.facebook.com/MorrissHotel/,,,,hotels,Hotels
Holiday Inn Aberdeen,,,AB32 6TT,Westhill,,UK,01224 270300,,https://www.ihg.com/holidayinn/hotels/us/en/aberdeen/abzwh/hoteldetail?cm_mmc=YextLocal-_-GBR-_-ABZWH,,,,,,,hotels,Hotels
Premier Inn Aberdeen Westhill,10 Straik Rd,,AB32 6HF,Westhill,,UK,0871 527 8004,,https://www.premierinn.com/gb/en/hotels/scotland/grampian/aberdeen/aberdeen-westhill.html?cid=YEXT_ABESHE,,,,,,,hotels,Hotels
Lairhillock Lodge,Lairhillock Lodge,,AB39 3QS,Stonehaven,,UK,01569 731866,,http://www.lairhillocklodge.co.uk,,info@lairhillocklodge.co.uk,,,,,hotels,Hotels
Newburgh Inn,Main St,,AB41 6BP,Ellon,,UK,01358 789257,,,,,,,,,hotels,Hotels
Holiday Inn Luton,Markyate,AL3,,St. Albans,,UK,0371 4234828,,https://www.holidayinn.com/redirect?path=hd&brandCode=hi&hotelCode=ltnso&regionCode=925&localeCode=en&_PMID=99604024&glat=MEDI,,,,,,,hotels,Hotels
Fleuchary House,29 Upper Lattimore Road,,AL1 3UA,St Albans,,UK,01727 766 764,,,,,,,,,hotels,Hotels
The White Hart Hotel,"23-25, Holywell Hill",,AL1 1EZ,St. Albans,,UK,01727 853624,,http://www.whiteharthotel.org,,whiteharthotel@msn.com,https://www.facebook.com/whiteharthotel,https://twitter.com/whiteharthotel,,,hotels,Hotels
St. Albans Hotel,3 Manor Rd,,AL1 3ST,St. Albans,,UK,01727 853613,,,,,,,,,hotels,Hotels
Clarion Collection Hotel St Albans,27 Holywell Hill,,AL1 1HD,ST ALBANS,,UK,01727 848849,,http://www.clarionhotel.com,,,https://www.facebook.com/choicehotels,https://twitter.com/choicehotels,https://plus.google.com/+choicehotels/posts,https://www.linkedin.com/company/choice-hotels-international,hotels,Hotels
Comfort Hotel,Ryder House Holywell Hill,,AL1 1HG,St. Albans,,UK,01727 848849,,http://www.stalbanshotel.co.uk,,,https://www.facebook.com/clarioncollectionhotelstalbans,https://twitter.com/choicehotels,https://plus.google.com/+StalbanshotelCoUk/about,,hotels,Hotels
Ardmore House Hotel Ltd,52-54 Lemsford Rd,,AL1 3PR,St. Albans,,UK,01727 859313,,,,,,,,,hotels,Hotels
St. Michaels Manor Hotel,Fishpool St,,AL3 4RY,St. Albans,,UK,01727 864444,,http://www.stmichaelsmanor.com/,,,https://www.facebook.com/stmichaelsmanorhotel,https://twitter.com/stmichaelsmanor,https://plus.google.com/u/0/+StMichaelsManorHotel,,hotels,Hotels
Premier Inn St Albans City Centre,1 Adelaide St,,AL3 5BH,St. Albans,,UK,0871 527 9464,,https://www.premierinn.com/gb/en/hotels/england/hertfordshire/st-albans/st-albans-city-centre.html?cid=YEXT_STAPET,,stay@premierinn.com,,,,,hotels,Hotels
Quality Hotel St Albans,"232-236, London Road",,AL1 1JQ,St. Albans,,UK,01727 857858,,,,,,,,,hotels,Hotels
Mercure St Albans,Watford Rd,,AL2 3DS,St. Albans,,UK,01727 854252,,http://www.mercure.com,,,https://www.facebook.com/MercureHotels,https://twitter.com/MercureHotels,https://plus.google.com/+mercurehotels,,hotels,Hotels
Innkeepers Lodge,"The Colney Fox, 1, Barnet Rd",,AL2 1BL,St. Albans,,UK,0845 155 1551,,http://www.innkeeperslodge.com,,,https://en-gb.facebook.com/InnkeepersLodge/,,,,hotels,Hotels
Wellington Arms Hotel,2 Woodford Rd,,WD17 1PA,Watford,,UK,01923 220739,,http://www.wellingtonarmshotel.co.uk,,wellingtonarmshotel@gmail.com,https://www.facebook.com/wellingtonarmswatford,,,,hotels,Hotels
Holiday Inn Express Hemel Hempstead,Stationers Place,,HP3 9RH,Hemel Hempstead,,UK,0371 4234828,,https://www.hiexpress.com/redirect?path=hd&brandCode=ex&hotelCode=ltnsp&regionCode=925&localeCode=en&_PMID=99604024&glat=MEDI,,,,,,,hotels,Hotels
Travelodge Hotels Ltd,Maylands Avenue,,HP2 4SQ,Hemel Hempstead,,UK,0871 984 6360,,http://www.travelodge.co.uk,,investors@travelodge.co.uk,https://en-gb.facebook.com/travelodgeuk,https://twitter.com/TravelodgeUK,,,hotels,Hotels
Premier Inn St. Albans Bricket Wood,Smug Oak Lane,,AL2 3PN,St. Albans,,UK,0871 527 9016,,https://www.premierinn.com/gb/en/hotels/england/hertfordshire/st-albans-bricket-wood/st-albansbricket-wood.html?cid=YEXT_RADMOO,,stay@premierinn.com,,,,,hotels,Hotels
The Hatfield Oak Hotel,Roehyde Way,,AL10 9AF,Hatfield,,UK,01707 275701,,http://www.focushotels.co.uk,,enquiries@focushotels.co.uk,,,,,hotels,Hotels
Holiday Inn Express St. Albans,Colney Fields Shopping Park,,AL2 1AB,St. Albans,,UK,01727 615000,,https://www.ihg.com/holidayinnexpress/hotels/gb/en/st-albans/ltnst/hoteldetail?cm_mmc=YextLocal-_-GBR-_-LTNST,,,,,,,hotels,Hotels
Holiday Inn London,"65-67, Clarendon Rd",,WD17 1DS,Watford,,UK,0371 4234828,,https://www.holidayinn.com/redirect?path=hd&brandCode=hi&hotelCode=lonju&regionCode=925&localeCode=en&_PMID=99604024&glat=MEDI,,,,,,,hotels,Hotels
Travelodge Hotels Ltd,"Hatfield Business Park, Goldsmith Way",,AL10 9RQ,Hatfield,,UK,0871 984 6316,,http://www.travelodge.co.uk,,investors@travelodge.co.uk,https://en-gb.facebook.com/travelodgeuk,https://twitter.com/TravelodgeUK,,,hotels,Hotels
Hotels & Inns Watford,2 Harlech Rd,,WD5 0BF,Abbots Langley,,UK,0845 5441216,,http://www.hotels-watford.co.uk,,enquiries@hotels-watford.co.uk,,,,,hotels,Hotels
The Midland Hotel,Midland Rd,,HP2 5BH,Hemel Hempstead,,UK,01442 253218,,http://the-midlandhotel.co.uk/,,themidlandhotel@btconnect.com,http://en-gb.facebook.com/pages/The-Midland-Hotel/158853394177390?rf=102109299851345,http://twitter.com/TheMidlandHote1,,,hotels,Hotels
The Hangar Hotel,Hatfield Business Park,,AL10 9AX,HATFIELD,,UK,01707 255140,,,,,,,,,hotels,Hotels
Shendish Manor Hotel,London Rd,,HP3 0AA,Hemel Hempstead,,UK,01442 232220,,http://www.shendish-manor.com,,reception@shendish-manor.com,http://www.facebook.com/pages/Shendish-Manor-Hotel/217328435009504,http://twitter.com/shendishmanor,,,hotels,Hotels
Beales Hotel,Comet Way,,AL10 9NG,Hatfield,,UK,01707 288500,,http://www.bealeshotels.co.uk,,headoffice@bealeshotels.co.uk,http://www.facebook.com/profile.php?id=116500542168,https://twitter.com/West_Lodge_Park,,,hotels,Hotels
Premier Inn Luton South M1 J9,London Rd,,AL3 8HT,St. Albans,,UK,0871 527 8334,,https://www.premierinn.com/gb/en/hotels/england/bedfordshire/luton/luton-south-m1-j9.html?cid=YEXT_DUNTOB,,stay@premierinn.com,,,,,hotels,Hotels
The Kings Head Hotel,35 High St,,WD5 0AA,Abbots Langley,,UK,01923 261811,,,,,,,,,hotels,Hotels
Holiday Inn London,"Junction 23, Barnet By Pass",,WD6 5PU,Borehamwood,,UK,0371 4234828,,https://www.holidayinn.com/redirect?path=hd&brandCode=hi&hotelCode=lonet&regionCode=925&localeCode=en&_PMID=99604024&glat=MEDI,,,,,,,hotels,Hotels
St. Nicholas Hotel,124 Kenton Rd,,HA3 8AL,Harrow,,UK,020 8907 8876,,http://www.stnicholas-hotel.com,,,http://www.facebook.com/StNicholasHotel/,http://twitter.com/StNicholasLDN,,,hotels,Hotels
Holiday Inn London,Airport Way,,LU2 9LF,Luton,,UK,0371 4234828,,https://www.holidayinn.com/redirect?path=hd&brandCode=hi&hotelCode=lonlu&regionCode=925&localeCode=en&_PMID=99604024&glat=MEDI,,,,,,,hotels,Hotels
Holiday Inn Hemel Hempstead M1 J8,Breakspear Way,,HP2 4UA,Hemel Hempstead,,UK,0871 9429041,,https://www.ihg.com/holidayinn/hotels/us/en/hemel-hempstead/ltnhh/hoteldetail?cm_mmc=YextLocal-_-GBR-_-LTNHH,,,,,,,hotels,Hotels
