Company,Address 1,Address 2,ZIP Code,City,Region,Country,Phone,Contact,Website,Responsive,Email,Facebook,Twitter,GooglePlus,Linkedin,Keyword,Industry
James & George Collie,1 East Craibstone St,,AB11 6YQ,Aberdeen,,UK,01224 581581,,http://www.jgcollie.co.uk,,,https://www.facebook.com/pages/James-George-Collie-LLP/264047830450963,,,,solicitors,Solicitors
Baxter & Co,18 Victoria St,,AB10 1XA,Aberdeen,,UK,01224 646468,,,,,,,,,solicitors,Solicitors
Shepherd Wedderburn LLP,"Commercial House, 2, Rubislaw Terrace",,AB10 1XE,Aberdeen,,UK,01224 621166,,http://www.shepweb.com,,,,,,,solicitors,Solicitors
De Israel Immigration Solicitors,54 Bob Cooney Court,,AB25 3SP,Aberdeen,,UK,07438 263467,,,,,,,,,solicitors,Solicitors
Cohen & Co,19 Rubislaw Terrace,,AB10 1XE,Aberdeen,,UK,01224 624503,,http://www.cohen-co.com,,,,,,,solicitors,Solicitors
Alison L Baxter,133-137 Holburn St,,AB10 6BN,Aberdeen,,UK,07708 706801,,http://www.kwad.co.uk,,info@kwad.co.uk,,,,,solicitors,Solicitors
Jonathan Tait & Co,9 Crown St,,AB11 6HA,Aberdeen,,UK,01224 454732,,http://www.notary-public-aberdeen.co.uk/,,,https://www.facebook.com/notaryaberdeen/,https://twitter.com/UkNotary,,,solicitors,Solicitors
Shepherd & Wedderburn,"Regus House, 1, Berry Street",,AB25 1HF,Aberdeen,,UK,01224 343555,,http://www.shepwedd.co.uk,,,,http://twitter.com/#!/shepwedd,,http://www.linkedin.com/company/71124?trk=tyah,solicitors,Solicitors
Slab,44 Castle St,,AB11 5BB,Aberdeen,,UK,0845 2678077,,http://www.slab.org.uk,,,,,,,solicitors,Solicitors
Balfour & Manson Duthie Ward,42 Carden Place,,AB10 1UP,Aberdeen,,UK,01224 498080,,http://www.balfour-manson.co.uk,,,,,,,solicitors,Solicitors
K.W.A.D Solicitors,"133-137, Holburn St",,AB10 6BN,Aberdeen,,UK,01224 857930,,http://www.kwad.co.uk,,info@kwad.co.uk,,,,,solicitors,Solicitors
Duthie Ward,42 Carden Place,,AB10 1UP,Aberdeen,,UK,01224 621622,,http://www.duthieward.co.uk,,,,,,,solicitors,Solicitors
The Law Agency,44 Fountainhall Rd,,AB15 4DT,Aberdeen,,UK,01224 639712,,http://www.the-lawagency.com,,mediation@the-lawagency.com,http://www.facebook.com/thelawagency/,,,,solicitors,Solicitors
Davies Wood Summers,8 Albyn Terrace,,AB10 1YP,Aberdeen,,UK,01224 622101,,http://www.dwslaw.co.uk,,,,,,,solicitors,Solicitors
Campbell Connon,36 Albyn Place,,AB10 1YF,Aberdeen,,UK,01224 585585,,,,,,,,,solicitors,Solicitors
The Law Practice,"99-105, Holburn St",,AB10 6BQ,Aberdeen,,UK,01224 562870,,http://www.thelawpractice.org,,info@thelawpractice.org,http://www.facebook.com/tlpaberdeen,https://twitter.com/TLPProperty,,https://www.linkedin.com/company/the-law-practice,solicitors,Solicitors
Stronachs LLP,34 Albyn Place,,AB10 1YL,Aberdeen,,UK,01224 845845,,http://www.stronachs.com,,,,https://twitter.com/StronachsLLP?lang=en-gb,,https://www.linkedin.com/company-beta/125385/,solicitors,Solicitors
Iain Smith Solicitors LLP,18 Queens Rd,,AB15 4ZT,Aberdeen,,UK,01224 626250,,http://www.iainsmith.com,,peter@iainsmith.com,,,,,solicitors,Solicitors
Maclay Murray & Spens LLP,66 Queen's Rd,,AB15 4YE,Aberdeen,,UK,01224 356130,,http://www.mms.co.uk,,,,https://twitter.com/dentons,,https://www.linkedin.com/company/dentons,solicitors,Solicitors
Maxclaims,38 Albyn Place,,AB10 1YN,Aberdeen,,UK,0800 092 4445,,,,,,,,,solicitors,Solicitors
Davidson Morris Solicitors,7 Queens Gardens,,AB15 4YD,Aberdeen,,UK,01224 826573,,,,,,,,,solicitors,Solicitors
"Raeburn, Christie, Clark & Wallace",12-16 Albyn Place,,AB10 1PS,Aberdeen,,UK,01224 332400,,http://www.raeburns.co.uk,,bill.barclay@raeburns.co.uk,https://www.facebook.com/rccandw,https://twitter.com/RCCandW,,,solicitors,Solicitors
Burnett & Co,6 King's Gate,,AB15 4EJ,Aberdeen,,UK,01224 648797,,,,,,,,,solicitors,Solicitors
Alastair Hart & Co,76a Countesswells Rd,,AB15 7YJ,Aberdeen,,UK,01224 310600,,http://www.alastairhart.co.uk,,,,,,,solicitors,Solicitors
Brodies LLP,31-33 Union Grove,,AB10 6SD,Aberdeen,,UK,01224 392242,,http://www.brodies.com/,,,https://www.facebook.com/BrodiesLLP,https://twitter.com/BrodiesLLP,https://plus.google.com/+brodies/,http://www.linkedin.com/company/brodies-llp,solicitors,Solicitors
Clyde & Co,4 Carden Terrace,,AB10 1US,Aberdeen,,UK,01224 624924,,http://www.clydeco.com,,,,https://twitter.com/clydeconews,,http://www.linkedin.com/company/clyde-&-co-llp,solicitors,Solicitors
Solicitors Direct,479 Great Western Road,,AB10 6NN,Aberdeen,,UK,01224 327437,,,,,,,,,solicitors,Solicitors
Storie Cruden & Simpson,2 Bon Accord Crescent,,AB11 6DH,Aberdeen,,UK,01224 587261,,,,,,,,,solicitors,Solicitors
Nationwide Expert Witness Service Ltd,68 Carden Place,,AB10 1UL,Aberdeen,,UK,0845 3711211,,http://www.nationwidewitness.com,,info@nationwidewitness.com,,,,,solicitors,Solicitors
HGF Ltd,"Davidson House Campus 1, Balgownie Rd",,AB22 8GT,Aberdeen,,UK,01224 258510,,http://www.hgf.com/aberdeen,,,,http://www.twitter.com/hgf_ip,,https://www.linkedin.com/company/hgf-limited-intellectual-property-specialists,solicitors,Solicitors
Elaine C Pirie (Solicitor & Notary),5 Irvine Park,,AB21 0WP,Aberdeen,,UK,07714 890092,,http://www.ecpirie.co.uk,,ecp@ecpirie.co.uk,https://www.facebook.com/pages/Elaine-C-Pirie-Solicitor-Notary-Public/947253201986624,https://twitter.com/Elaine_CPirie_S,https://plus.google.com/104249845857392212045/,,solicitors,Solicitors
Grampian Law Accountants,44 St. Michaels Rd,,AB39 3RW,Stonehaven,,UK,01569 739015,,,,,,,,,solicitors,Solicitors
Reliable Law Services Ltd,,MK9,,Milton Keynes,,UK,1727572044,,,,,,,,,solicitors,Solicitors
Wright & Co,,AL5,,Harpenden,,UK,01582 767686,,http://www.wrightandco-harpenden.co.uk,,,,,,,solicitors,Solicitors
HSCO Solicitors,1-7 Victoria St,,AL1 3JG,St. Albans,,UK,01727 738538,,http://www.hscosolicitors.co.uk,,gary@xscreativity.co.uk,,,,,solicitors,Solicitors
Turner & Co Solicitors,"Arquen House, 4, Spicer St",,AL3 4PQ,St. Albans,,UK,01727 800240,,http://www.turnersolicitors.com/,,,,,,,solicitors,Solicitors
Divorce Solicitor,"2 , Fountain Court, Victoria Square, Victoria St",,AL1 3TF,St. Albans,,UK,01727 580123,,http://www.divorcesolicitor.com,,,,,,,solicitors,Solicitors
Wells Burcombe LLP,5 Holywell Hill,,AL1 1EU,St. Albans,,UK,01727 840900,,http://www.wellsburcombe.co.uk,,info@wellsburcombe.co.uk,https://www.facebook.com/Wells-Burcombe-LLP-397038940487242/?hc_ref=SEARCH&#038;fref=nf,https://twitter.com/WellsBurcombe,,https://www.linkedin.com/company-beta/2605301/,solicitors,Solicitors
Bretherton Law,"1st floor Alban Row 27-31, Verulam Rd",,AL3 4DG,St. Albans,,UK,01727 869293,,http://www.brethertonlaw.co.uk,,info@brethertonlaw.co.uk,https://www.facebook.com/brethertonlaw/,https://twitter.com/BrethertonLaw,,https://uk.linkedin.com/company/bretherton-law,solicitors,Solicitors
CM Law,"4-6, Spicer St",,AL3 4PQ,St. Albans,,UK,01727 221655,,http://www.cm-law.co.uk,,info@cm-law.co.uk,,,,,solicitors,Solicitors
Tilley & Co,36 Holywell Hill,,AL1 1BT,St. Albans,,UK,01727 840467,,,,,,,,,solicitors,Solicitors
Best Solicitors Bohemia Law LLP,"2 Victoria Square, Victoria St",,AL1 3TF,St. Albans,,UK,01727 884688,,,,,,,,,solicitors,Solicitors
Taylor Walton,10 Bricket Road,,AL1 3JA,Hertfordshire,,UK,01727 845245,,,,,,,,,solicitors,Solicitors
Bryan & Mercer,59 London Rd,,AL1 1LJ,St. Albans,,UK,01727 861414,,http://www.bryanandmercer.co.uk,,enquiries@bryanandmercer.co.uk,,,,,solicitors,Solicitors
Sherrards Solicitors LLP,45 Grosvenor Rd,,AL1 3AW,St. Albans,,UK,01727 832830,,http://www.sherrards.com,,,https://www.facebook.com/sherrardssolicitors,https://twitter.com/sherrards,,https://www.linkedin.com/company-beta/122807/,solicitors,Solicitors
Debenhams Ottaway Solicitors,"Ivy House, 107, St. Peters St",,AL1 3EW,St. Albans,,UK,01727 837161,,http://www.dolegal.co.uk,,support@conscious.co.uk,,,,,solicitors,Solicitors
OP Law Ltd,"Trident House, 42-48, Victoria St",,AL1 3HZ,St. Albans,,UK,01727 790510,,http://www.oplaw.co.uk/,,info@oplaw.co.uk,,,,,solicitors,Solicitors
Stowe Family Law LLP,3 Holywell Hill,,AL1 1ER,St. Albans,,UK,01727 841875,,http://www.stowefamilylaw.co.uk,,,,,,,solicitors,Solicitors
Lawtons Solicitors,2 Harpenden Rd,,AL3 5AB,St. Albans,,UK,01727 614267,,http://www.lawtonslaw.co.uk,,web@lawtonslaw.co.uk,https://www.facebook.com/LawtonsSolicitors,https://twitter.com/lawtonslaw,,https://www.linkedin.com/in/lawtons-criminal-defence-solicitors-0508424a,solicitors,Solicitors
Taylor Walton Solicitors,"Thornycroft House, 107 Holywell Hill",,AL1 1HQ,St Albans,,UK,01727 845245,,,,,,,,,solicitors,Solicitors
OnHand Counsel Ltd,"114a, Old London Rd",,AL1 1PU,St. Albans,,UK,01727 867289,,http://www.onhandcounsel.co.uk,,andrew.james@onhandcounsel.co.uk,,https://twitter.com/hitshotlawyer,,http://uk.linkedin.com/in/andrewjamesonhandcounsel,solicitors,Solicitors
ADB Law,3 Kenton Gardens,,AL1 1JS,St. Albans,,UK,01727 842586,,http://www.adblaw.co.uk,,,,,,,solicitors,Solicitors
SA Law,36-38 Upper Marlborough Rd,,AL1 3UU,St. Albans,,UK,01727 798000,,http://www.salaw.com,,marketing@salaw.com,https://www.facebook.com/pages/SA-Law/363485170355887,https://twitter.com/SA_Law,https://plus.google.com/114922990130974949935/about,https://www.linkedin.com/company/sa-law-llp,solicitors,Solicitors
Philip J Willans,20 London Rd,,AL1 1NG,St. Albans,,UK,01727 840549,,http://www.philipwillans.co.uk,,,,,,,solicitors,Solicitors
Rayden Solicitors,21 Victoria Street,,AL1 3JJ,St Albans,,UK,01727 811311,,,,,,,,,solicitors,Solicitors
A P S Legal & Associates,14 Hill Street,,AL3 4QT,St. Albans,,UK,07908 455165,,,,,,,,,solicitors,Solicitors
Harmony Mediation,110 Victoria St,,AL1 3TG,St. Albans,,UK,01727 859596,,http://www.harmonymediation.co.uk,,wattersonams17@gmail.com,,,,,solicitors,Solicitors
Anne Woodcock & Co,2 Victoria Square Victoria St,,AL1 3TF,St. Albans,,UK,01727 884778,,,,,,,,,solicitors,Solicitors
Edmondsons Solicitors,181 The Ridgeway,,AL4 9XE,St. Albans,,UK,01727 866497,,http://www.edmondsons-solicitors.co.uk/,,,,,,,solicitors,Solicitors
Alpha Lexis Law Firm,"Boundary House, Barnet Lane",,WD6 3JP,Borehamwood,,UK,020 3355 3940,,http://www.alphalexislaw.co.uk,,,https://www.facebook.com/Alpha-Lexis-Law-Firm-255962344560354/,https://twitter.com/AlphaLexisLaw,https://plus.google.com/114354090540034573377,https://uk.linkedin.com/in/nazia-rahman-4318983b,solicitors,Solicitors
Labrums,New Barnes Mill Cottonmill Lane,,AL1 2HA,St. Albans,,UK,01727 858807,,http://www.labrums.co.uk,,crt@labrums.co.uk,https://www.facebook.com/pages/Labrums-Solicitors-LLP/654954831269889,https://twitter.com/LabrumsStAlbans,https://plus.google.com/u/0/106948899160904705910/about,https://www.linkedin.com/company/4022554,solicitors,Solicitors
KSP Solicitors,"Suite G, 19-25, Salisbury Square",,AL9 5BT,Hatfield,,UK,01707 264277,,http://www.kspsolicitors.com,,,,,,,solicitors,Solicitors
Ian Brand Solicitors,48 High St,,AL3 7LN,St. Albans,,UK,01582 790830,,http://www.horizonlaw.oc.uk,,,,,,,solicitors,Solicitors
Slater & Gordon Lawyers,"Royalty House, 10 King Street",,WD18 0BW,WATFORD,,UK,0161 830 9934,,,,,,,,,solicitors,Solicitors
Duncan Lewis Solicitors,,,,,,UK,01443 804363,,https://www.duncanlewis.co.uk/,,,https://www.facebook.com/duncanlewislawfirm,http://twitter.com/DuncanLewis/,,http://www.linkedin.com/companies/duncan-lewis-%26-co-solicitors-greater-london?trk=fc_badge,solicitors,Solicitors
Edward McCourt & Co,225 St. Albans Rd,,WD24 5BH,Watford,,UK,01923 448401,,http://www.edwardmccourt.co.uk,,info@edwardmccourt.co.uk,https://facebook.com/Edward-Mccourt-Company-Solicitors-Commisioners-for-Oaths-370682156372359/?fref=ts,,,,solicitors,Solicitors
Collins Solicitors,20 Station Rd,,WD17 1AR,Watford,,UK,01923 223324,,http://www.collinslaw.co.uk,,amurduck@collinslaw.co.uk,http://www.facebook.com/pages/Collinslaw/168571619912520,https://twitter.com/collins_law,,,solicitors,Solicitors
Carr Richards Solicitors,"Wessex Court, Midland Road",,HP2 5BH,Hemel Hempstead,,UK,01442 241466,,http://www.carr-richards.co.uk,,,,,,,solicitors,Solicitors
Austins LLP,175 High Street,,HP4 3AP,Berkhamsted,,UK,01442 501250,,http://www.austinslaw.com,,berkhamsted@austinslaw.com,,,,,solicitors,Solicitors
Perrin Myddleton Solicitor,"10 Waterside, Station Road",,AL5 4US,Harpenden,,UK,01582 466171,,http://www.pmsolicitors.co.uk,,mail@pmsolicitors.co.uk,,,,,solicitors,Solicitors
Law Partnership Solicitors,"Poet's Corner, 74-76, Station Rd",,HA1 2SQ,Harrow,,UK,020 8416 7004,,,,,,,,,solicitors,Solicitors
Wheldon Law,1 The Waterhouse Waterhouse St,,HP1 1ES,Hemel Hempstead,,UK,01442 242999,,http://www.wheldonlaw.co.uk,,enquiry@wheldonlaw.co.uk,https://www.facebook.com/WheldonLaw/,,https://plus.google.com/115176969548796527053,https://www.linkedin.com/company/wheldon-law,solicitors,Solicitors
Baxter Webbe Solicitors,"Top Flat, 1a, The Broadway",,AL9 5BG,Hatfield,,UK,01707 270309,,,,,,,,,solicitors,Solicitors
Penman Sedgwick LLP,5 George St,,WD18 0SQ,Watford,,UK,01923 605447,,,,,,,,,solicitors,Solicitors
Veale Wasbrough Vizards,45 Clarendon Rd,,WD17 1SZ,Watford,,UK,01923 919300,,http://www.vwv.co.uk,,,,,,,solicitors,Solicitors
Freemans Solicitors,"Iveco House Station Rd, Watford Junction",,WD17 1ET,Watford,,UK,020 7935 3522,,http://www.freemanssolicitors.net/site/contact/solicitors_london/,,info@freemanssolicitors.net,https://www.facebook.com/FreemansSolicitors,https://twitter.com/freemanssols,,http://www.linkedin.com/company/freemans-solicitors,solicitors,Solicitors
JP Solicitors,24 Eastcote Road,,HA5 1DZ,Pinner,,UK,020 8537 0493,,http://www.jp-solicitors.co.uk,,,,,,,solicitors,Solicitors
Pindoria Solicitors,"1st floor, 502, Honeypot Lane",,HA7 1JR,Stanmore,,UK,020 8951 6959,,http://www.pindorialaw.com/,,info@pindorialaw.com,,,,,solicitors,Solicitors
Steven Dean Magac & Co,159 High St,,EN5 5SU,Barnet,,UK,020 8441 3399,,http://www.sdmagac.co.uk,,info@magac.co.uk,,,,,solicitors,Solicitors
Pickworths,55 Marlowes,,HP1 1LE,Hemel Hempstead,,UK,01442 261731,,http://www.pickworths.co.uk,,,,,,,solicitors,Solicitors
Teaco Associates Ltd,35 Green Lane,,HA6 2PX,Northwood,,UK,01923 824422,,http://www.teacoassociates.co.uk,,,,,,,solicitors,Solicitors
Lloyds PR Solicitors,73 Clarendon Rd,,WD17 1DS,Watford,,UK,01923 201717,,http://www.lloydspr.com,,info@lloydspr.com,,,,,solicitors,Solicitors
Moore Solicitors,Meriden House Clarendon Rd,,WD17 1DS,Watford,,UK,01923 238427,,http://www.mooresolicitors.co.uk,,valerie@mooresolicitors.co.uk,https://www.facebook.com/harsha.moore,,,https://uk.linkedin.com/in/harsha-moore-7a8b722a,solicitors,Solicitors
Alexander Christian,"Cardinal Point, Park Rd",,WD3 1RE,Rickmansworth,,UK,0844 8000610,,http://www.alexanderchristian.co.uk,,,,,,,solicitors,Solicitors
A.F. Barker & Co,40 Lower Kings Rd,,HP4 2AA,Berkhamsted,,UK,01442 504481,,http://www.afbarkerandcoberkhamstead.co.uk,,,,,,,solicitors,Solicitors
Breeze & Wyles Solicitors,"Stag House, 2nd floor, Old London Rd",,SG13 7LA,Hertford,,UK,1992917273,,http://www.breezeandwyles.co.uk/?utm_source=yell&utm_medium=referral&utm_campaign=yell,,recruitment@breezeandwyles.co.uk,https://www.facebook.com/BWSolicitorsLtd/,https://twitter.com/BWSolicitorsLtd,,https://www.linkedin.com/company/breeze-&#038;-wyles-solicitors-llp/,solicitors,Solicitors
Noble Solicitors,5-7 Stonebank,,AL8 6NQ,Welwyn Garden City,,UK,01707 326241,,http://www.noblesolicitors.co.uk,,,http://www.facebook.com/noblesolicitors,https://twitter.com/#!/NobleSolicitors,,http://www.linkedin.com/company/noble-solicitors?trk=hb_tab_compy_id_1913397,solicitors,Solicitors
Shahin & Co Solicitors,"Suite 15 7th floor, Metropolitan House, 3, Darkes Lane",,EN6 1AG,Potters Bar,,UK,01707 291572,,http://www.shahinandco.co.uk,,,,,,,solicitors,Solicitors
Arkrights Solicitors,15-17 Exchange Rd,,WD18 0JD,Watford,,UK,0800 634 3325,,http://www.arkrights.com,,krishna.gill@arkrights.com,,,,,solicitors,Solicitors
Perrin Myddleton,"10 Waterside, Station Road",,AL5 4US,Harpenden,,UK,01582 466140,,http://www.pmsolicitors.co.uk,,mail@pmsolicitors.co.uk,,,,,solicitors,Solicitors
Alan A Levy & Co,9 Abbey View,,WD7 8LT,Radlett,,UK,01923 850999,,,,,,,,,solicitors,Solicitors
Murrays Partnership Solicitors,54 Clarendon Rd,,WD17 1DU,Watford,,UK,01923 438207,,http://www.whenyoumove.com,,,,https://twitter.com/whenyoumove/status/907695619246055424,,,solicitors,Solicitors
Sullivans Solicitors,"Suite 105, 29, Broadwater Rd",,AL7 3BQ,Welwyn Garden City,,UK,01707 332498,,http://www.sullivansltd.co.uk,,general@sullivansltd.co.uk,,https://twitter.com/Sullivans_Ltd,https://plus.google.com/112470221642845292577,https://www.linkedin.com/company/sullivans-solicitors-limited,solicitors,Solicitors
Bottrills Solicitors,131 The Parade High St,,WD17 1NA,Watford,,UK,01923 800288,,http://www.bottrills.com,,nt@bottrills.com,,,,,solicitors,Solicitors
Pollards Solicitors,112A Shenley Road,,WD6 1EB,BOREHAMWOOD,,UK,020 8953 4241,,,,,,,,,solicitors,Solicitors
B.K Ellis & Co Solicitors,76-78 Shenley Rd,,WD6 1EH,Borehamwood,,UK,020 8386 8686,,http://www.bkellis.co.uk,,,,,,,solicitors,Solicitors
Bizlaw UK,Avenue House West End Avenue,,HA5 1BN,Pinner,,UK,020 3640 7423,,http://www.bizlawuk.co.uk,,bizlawuk@gmail.com,https://www.facebook.com/BizlawUK/,https://twitter.com/@reinadcosta,https://plus.google.com/111403203581657961762/posts,https://www.linkedin.com/company/bizlaw-uk?trk=nmp_rec_act_company_name,solicitors,Solicitors
