Company,Address 1,Address 2,ZIP Code,City,Region,Country,Phone,Contact,Website,Responsive,Email,Facebook,Twitter,GooglePlus,Linkedin,Keyword,Industry
Satin Bow Bridal,62 Holywell Hill,,AL1 1BX,St. Albans,,UK,01727 845586,,http://www.satinbow.co.uk,,info@satinbow.co.uk,https://www.facebook.com/Satin-Bow-Bridal-225743400408/,https://twitter.com/satinbowbridal,,,bridal wear,Bridal wear
Marshmallow Bride Ltd,12-14 Victoria St,,AL1 3JB,St. Albans,,UK,01727 833823,,http://www.marshmallowbride.co.uk,,,,,,,bridal wear,Bridal wear
Miranda McGowan Designs,"Bridge Cottage, 224a, London Rd",,AL1 1JQ,St. Albans,,UK,01727 817110,,,,,,,,,bridal wear,Bridal wear
Make & Mend,18 Gorham Drive,,AL1 2HP,St. Albans,,UK,01727 857040,,http://www.makeandmend.org.uk,,,,,,,bridal wear,Bridal wear
Mia Sposa Cockfosters,"10-11 Heddon Court Parade, Cockfosters Rd",,EN4 0DB,Barnet,,UK,020 8440 5333,,http://www.pronuptia-cockfosters.co.uk,,,,https://twitter.com/hostinguknet,,https://www.linkedin.com/company/hosting-uk,bridal wear,Bridal wear
St. Albans Alterations,,,,,,UK,01727 421494,,https://www.stalbansalterations.co.uk?utm_source=yell&utm_medium=referral&utm_campaign=yell,,enquiries@stalbansalterations.co.uk,,,,,bridal wear,Bridal wear
Delphine Alexander Bridal Wear,1 The Gallery,,LU1 2TW,Luton,,UK,01582 400664,,http://www.delphinealexander.co.uk,,info@delphinealexander.co.uk,https://www.facebook.com/www.delphinealexander.co.uk/?fref=ts,,,,bridal wear,Bridal wear
Shimmering Ivory,21 Derwent Rd,,AL5 3PA,Harpenden,,UK,07967 489606,,http://www.shimmeringivory.co.uk,,info@shimmeringivory.co.uk,https://www.facebook.com/ShimmeringIvoryBridal,https://twitter.com/ShimmeringIvory,,https://www.linkedin.com/in/sian-hughes-cooke-824a4012/,bridal wear,Bridal wear
Lisa Jane Bridal Boutique,74 Newfield Lane,,HP2 4DY,Hemel Hempstead,,UK,01442 500525,,http://www.lisajane.co.uk,,,,,,,bridal wear,Bridal wear
Pink Daisy Bridal,69 Saturn Way,,HP2 5PA,Hemel Hempstead,,UK,07970 218667,,http://www.pinkdaisybridal.co.uk,,info@pinkdaisyweddings.co.uk,https://facebook.com/pinkdaisybridal,https://twitter.com/pinkdaisygroup,,,bridal wear,Bridal wear
Delphine Alexander Bridal Wear Ltd,"1 The Gallery, The Mall Shopping Centre",,LU1 2TW,Luton,,UK,01582 400664,,http://www.delphinealexander.co.uk,,info@delphinealexander.co.uk,https://www.facebook.com/www.delphinealexander.co.uk/?fref=ts,,,,bridal wear,Bridal wear
Lisa Lyons Bridal,18a Station Rd,,AL5 4SE,Harpenden,,UK,01582 712995,,http://lisalyons.co.uk,,mrs.montylm@gmail.com,https://www.facebook.com/LisaLyonsBridal,,,,bridal wear,Bridal wear
The Dream Wedding Co,"Unit 4, 223a, Hatfield Road",,AL1 4TB,St. Albans,,UK,01727 800381,,http://www.thedreamweddingcompany.com,,thedreamweddingcompany@gmail.com,https://www.facebook.com/dressityourselfltd/?ref=settings,https://twitter.com/DressitYourself/,,,bridal wear,Bridal wear
Brides,248 St. Albans Rd,,WD24 4AX,Watford,,UK,01923 802991,,http://www.brides-2-b.com?utm_source=yell&utm_medium=referral&utm_campaign=yell,,,,,,,bridal wear,Bridal wear
Dressed 4 You,4 Whitchurch Lane,,HA8 6JZ,Edgware,,UK,020 3092 4393,,http://dressesforyou.co.uk/index.html,,,,,,,bridal wear,Bridal wear
Brides of Berkhamsted,46 Lower Kings Rd,,HP4 2AA,Berkhamsted,,UK,01442 874006,,http://www.bridesofberkhamsted.com/,,,https://www.facebook.com/Brides-of-Berkhamsted-130511922522/?fref=ts,https://twitter.com/Brides_Berko,https://plus.google.com/110813829255042350010,,bridal wear,Bridal wear
Chantel Louise Bridal Designs,101 Brookmans Avenue,,AL9 7QG,Hatfield,,UK,07916 310862,,,,,,,,,bridal wear,Bridal wear
Missteeq Ltd,1 Alders Rd,,HA8 9QG,Edgware,,UK,020 8906 3022,,http://www.missteeqonline.com,,,https://www.facebook.com/MissteeQ,https://twitter.com/#!/missteeqonline,https://plus.google.com/+Missteeqonline786/about,,bridal wear,Bridal wear
Jtaphrique,Unit 120 Market Hall The Mall,,LU1 2TA,Luton,,UK,01438 211744,,https://jtaphrique.com,,,,,,,bridal wear,Bridal wear
W Wedding Dress Shop,3a Boulevard Drive,,NW9 5JH,London,,UK,020 8202 3222,,http://www.wwedding.co.uk,,info@wwedding.co.uk,https://www.facebook.com/wweddinglondon/,https://twitter.com/wweddinglondon,,,bridal wear,Bridal wear
Wedding Bliss,5 The Leas,,HP3 8BP,Hemel Hempstead,,UK,01442 256964,,,,,,,,,bridal wear,Bridal wear
The Wedding Centre,57 Waterhouse St,,HP1 1EA,Hemel Hempstead,,UK,01442 266228,,http://www.wedding-centre.com,,theweddingcentre.hemel@gmail.com,https://www.facebook.com/theweddingcentrehemel/,,,,bridal wear,Bridal wear
Anoushka G,"Ocean House, Bentley Way",,EN5 5FP,Barnet,,UK,020 7432 7656,,http://www.anoushkag.com,,eboutique@anoushkag.com,https://www.facebook.com/AnoushkaGLondon,https://twitter.com/AnoushkaGLondon,,,bridal wear,Bridal wear
Charmi Creations,Pooh Corner Sandy Lane,,HA6 3HB,Northwood,,UK,07714 038469,,http://www.charmicreations.com,,,https://www.facebook.com/charmicreations/reviews/?ref=page_internal,https://twitter.com/CharmiCreations,,,bridal wear,Bridal wear
Jenny Young Alterations,31 Ganders Ash,,WD25 7HE,Watford,,UK,07962 990152,,http://www.jennyyoungsewing.co.uk,,,,,,,bridal wear,Bridal wear
David's Bridal,"Unit B, Waterfields Retail Park, New Rd",,WD17 2EU,Watford,,UK,01923 254086,,http://www.davidsbridal.co.uk/?utm_source=Yext&utm_medium=OrganicSearch&utm_term=816&utm_content=Link&utm_campaign=WebsiteListing,,customerservice@davidsbridal.co.uk,https://www.facebook.com/DavidsBridalUK,https://twitter.com/davidsbridal,,,bridal wear,Bridal wear
Andrea Golescu Wedding Dresses,23 Milford Gardens,,HA8 6EY,Edgware,,UK,0203 031 8662,,http://www.dresses4U.co.uk,,,,,,,bridal wear,Bridal wear
Heritage Brides,"The Harness Room, Stable Yard, Hatfield Park",,AL9 5NQ,Hatfield,,UK,01707 707842,,http://www.heritagebrides.co.uk,,sam.newbyricci@gmail.com,http://www.facebook.com/HeritageBrides,//www.twitter.com/HeritageBrides,https://plus.google.com/+HeritagebridesUk,,bridal wear,Bridal wear
Avica Bridal Collection Ltd,95 Vicarage Rd,,WD18 0EB,Watford,,UK,01923 241234,,http://www.avicabridalgowns.com,,,,,,,bridal wear,Bridal wear
Be Gorgeous Styles by Mimmie,19 Buckton Rd,,WD6 4HN,Borehamwood,,UK,07572 159404,,http://www.begorgeousstylesandbeauty.com,,mimssalati@yahoo.co.uk,https://www.facebook.com/BeGorgeousStylesByMimmie,https://twitter.com/bgorgeousstyles,https://plus.google.com/+Begorgeousstylesandbeauty/about,https://www.linkedin.com/in/mirriam-musonda-salati-78611b44,bridal wear,Bridal wear
Boxmoor Bridal Boutique,"230a, St. Johns Rd",,HP1 1QQ,Hemel Hempstead,,UK,01442 269608,,http://www.boxmoorbridal.co.uk,,info@boxmoorbridal.co.uk,//facebook.com/BoxmoorBridalBoutique,//twitter.com/BoxmoorBridal,,,bridal wear,Bridal wear
Welwyn Bridal,2a Church Rd,,AL8 6NE,Welwyn Garden City,,UK,01707 322748,,http://www.welwynbridal.com,,,,,,,bridal wear,Bridal wear
Wedding Dress Shop,"26-28, Upper George St",,LU1 2RD,Luton,,UK,01582 722982,,,,,,,,,bridal wear,Bridal wear
Jean James,22 Moss Rd,,WD25 0EN,Watford,,UK,07941 424592,,,,,,,,,bridal wear,Bridal wear
Dress In Love Weddings,15 Bull Plain,,SG14 1DX,Hertford,,UK,01992 583705,,http://www.dressinloveweddings.co.uk,,,,,,,bridal wear,Bridal wear
Halo & Wren,97 High St,,HP1 3AE,Hemel Hempstead,,UK,07748 595569,,http://www.haloandwrenbridal.com,,,,,,,bridal wear,Bridal wear
Lord Cars,"Tollgate Farm, Tollgate Rd",,AL4 0NY,St. Albans,,UK,01727 828106,,http://www.lordcars.co.uk,,info@lordcars.co.uk,http://www.facebook.com/LordCars,,,,bridal wear,Bridal wear
Sally Lee Bridalwear,57 Hart Lane,,LU2 0JF,Luton,,UK,01582 616842,,http://www.sallyleebridalwear.co.uk,,,,,,,bridal wear,Bridal wear
Dresses of Dreams,186 Belswains Lane,,HP3 9XA,Hemel Hempstead,,UK,07984 433411,,http://www.dressesofdreams.co.uk,,,,,,,bridal wear,Bridal wear
SJ Weddings,P.O Box 1275,,LU1 9HD,Luton,,UK,07508 140766,,,,,,,,,bridal wear,Bridal wear
Bird Cage Bridal Boutique,115 Moors Walk,,AL7 2BQ,Welwyn Garden City,,UK,01707 394411,,http://www.birdcagebridal.com,,hello@birdcagebridal.com,https://www.facebook.com/BirdcageBridalBoutiqueLtd/,,,,bridal wear,Bridal wear
Belle Bridal,28 Baxendale,,N20 0EG,London,,UK,020 8446 2481,,http://www.bellebridal.co.uk,,,https://www.facebook.com/Belle-Bridal-142362902443650/timeline/,https://twitter.com/belle_bridal,,,bridal wear,Bridal wear
Daniel Adams Photography,2 Place Farm,,AL4 8SB,St. Albans,,UK,07792 788059,,http://www.danieladamsphotography.com/wedding-photographer-hertfordshire/?utm_source=yell&utm_medium=referral&utm_campaign=yell,,,,,,,bridal wear,Bridal wear
Mignonette Ltd,"38a, Church Rd",,LU1 4BJ,Luton,,UK,01582 402345,,http://www.mignonette.com,,info@mignonette.com,,,,,bridal wear,Bridal wear
Monga's Ninety Nine,124A Dunstable Road,,LU1 1EW,LUTON,,UK,,,,,,,,,,bridal wear,Bridal wear
Mona Vora Ltd,Unit G Queens Rd,,EN5 4DJ,Barnet,,UK,020 8449 1734,,http://www.monavora.com,,,https://www.facebook.com/monavoracouture,https://twitter.com/MonaVoraCouture,,,bridal wear,Bridal wear
Vanda Parkinson,18 Heywood Drive,,LU2 7LW,Luton,,UK,01582 512499,,http://www.vandaparkinson.co.uk,,,,,,,bridal wear,Bridal wear
Carino Rosa,1 Simon Dean,,HP3 0EP,Hemel Hempstead,,UK,07563 750686,,,,,,,,,bridal wear,Bridal wear
Olivia Rose Weddings & Events,122 Buckingham Drive,,LU2 9RD,Luton,,UK,01582 261833,,http://www.oliviaroseweddings.com,,,,,,,bridal wear,Bridal wear
Glamour Puss Weddings,,,,,,UK,07867 550518,,,,,,,,,bridal wear,Bridal wear
Fuchsia,"Britannia House Business Centre, 117, Leagrave Rd",,LU3 1RJ,Luton,,UK,07850 237553,,http://www.fuchsiabridal.com,,,,,,,bridal wear,Bridal wear
Forget Me Not Dressmaking & Alterations by Jill,12 Ellesmere Rd,,HP4 2EX,Berkhamsted,,UK,01442 877257,,,,,,,,,bridal wear,Bridal wear
Carol Tyler,73 St. Thomas's Rd,,LU2 7UX,Luton,,UK,01582 514699,,,,,,,,,bridal wear,Bridal wear
Laukika Collection,126 Stag Lane,,HA8 5LL,Edgware,,UK,020 8206 0136,,http://www.laukikacollection.com,,,,,,,bridal wear,Bridal wear
Aisle Altar Hymn,19-21 High St,,HA8 7EE,Edgware,,UK,01984 623499,,http://www.aisle-altar-hymn.co.uk/index.html,,,,,,,bridal wear,Bridal wear
Forever Bridal Ltd,25 East Barnet Rd,,EN4 8RN,Barnet,,UK,020 8441 4166,,http://www.foreverbridaluk.com/,,,,,,,bridal wear,Bridal wear
Gayatri Weddings & Events Decoration,"Unit 3, Honeypot Business Center, Parr Rd",,HA7 1NL,Stanmore,,UK,020 8905 7122,,http://www.gayatriweddings.com,,sales@gayatriweddings.com,https://www.facebook.com/GayatriWeddings,https://twitter.com/Gayatriweddings,https://plus.google.com/+GayatriweddingsEvents,,bridal wear,Bridal wear
The Occasion Room,5 Otterton Close,,AL5 3BE,Harpenden,,UK,07949 255455,,http://www.theoccasionroom.com,,,,,,,bridal wear,Bridal wear
Ciara Hanlon Weddings,9 Linthorpe Rd,,EN4 9BX,Barnet,,UK,07535 909141,,http://www.ciarahanlonweddings.co.uk,,,,,,,bridal wear,Bridal wear
Audicci International,7 De Bohun Avenue,,N14 4PU,London,,UK,07930 836345,,,,,,,,,bridal wear,Bridal wear
Makeup by Mirna,6 Goddard End,,SG2 7ER,Stevenage,,UK,07980 008373,,http://makeupbymirna.com/,,,,,,,bridal wear,Bridal wear
Dress Sense UK,31 St. Andrew St,,SG14 1HZ,Hertford,,UK,01992 558333,,http://www.dresssenseuk.com,,,,,,,bridal wear,Bridal wear
London Makeup Studio,79 College Rd,,HA1 1BD,Harrow,,UK,020 3514 1274,,http://www.londonmakeupstudio.com,,,http://www.facebook.com/pages/London-Makeup-Studio/249697608454109,http://www.twitter.com/l_makeupstudio/,,,bridal wear,Bridal wear
Petillant Bespoke Hairpieces,,,,,,UK,07894 706099,,http://www.petillant.co.uk,,,,,,,bridal wear,Bridal wear
Hampden Brides Ltd,8 Onslow Parade Hampden Square,,N14 5JN,London,,UK,020 8368 7666,,http://www.hampdenbrides.co.uk,,info@hampdenbrides.co.uk,https://www.facebook.com/hampdenbridesbridalshop/,,,,bridal wear,Bridal wear
Ava Smart Fashion Ltd,38a Lytton Rd,,EN5 5BY,Barnet,,UK,020 3873 5862,,http://www.alterationist.co.uk,,,,,,,bridal wear,Bridal wear
Scarlett Rose Bridal,23 Alma Rd,,HP5 3HD,Chesham,,UK,01494 267116,,http://www.scarlettrosebridal.co.uk,,info@mrsite.co.uk,,https://twitter.com/mr_site,,http://www.linkedin.com/company/708128?trk=tyah,bridal wear,Bridal wear
Prom to Bride Ltd,"11a, London Rd",,SG3 6JE,Knebworth,,UK,01438 816073,,http://www.promtobride.co.uk/,,ariyavoices@gmail.com,https://www.facebook.com/promtobride/,http://twitter.com/home?status=http://www.promtobride.co.uk/index.asp,,,bridal wear,Bridal wear
Rivaaj,10 Leagrave Road,,LU4 8HZ,LUTON,,UK,01582 495311,,,,,,,,,bridal wear,Bridal wear
Stitches,359 Uxbridge Rd,,HA5 4JN,Pinner,,UK,020 8428 8808,,http://www.stitches-uk.co.uk,,hatchend@stitches-uk.co.uk,https://www.facebook.com/Stitches-Hatch-End-1701340216849483/,,,,bridal wear,Bridal wear
Maria's Cut & Sew,25 Lyneham Rd,,LU2 9JS,Luton,,UK,01582 412414,,,,,,,,,bridal wear,Bridal wear
A Touch of Magic,6 Halwick Close,,HP1 1XG,Hemel Hempstead,,UK,01442 233354,,http://www.atouchofmagic.biz,,,,,,,bridal wear,Bridal wear
Makeup by Ric,"Lantern House, 39-41, High St",,EN6 5AJ,Potters Bar,,UK,07961 908660,,http://www.makeupbyric.co.uk,,,,,,,bridal wear,Bridal wear
Endam Tailoring,Garden Centre Theobalds Park Rd,,EN2 9DG,Enfield,,UK,020 8003 5949,,http://www.endamtailoring.com?utm_source=yell&utm_medium=referral&utm_campaign=yell,,endamtailoring@gmail.com,http://www.facebook.com/10155801594950524,,,,bridal wear,Bridal wear
Umainah International,Toorack Rd,,HA3 5HR,Harrow,,UK,07443 421501,,http://www.umainah.com/content.php?p=5,,faisallone75@gmail.com,https://www.facebook.com/umainah.int.1,,,,bridal wear,Bridal wear
Cut a Dash,11 High St,,HP1 3AA,Hemel Hempstead,,UK,01442 248644,,http://www.cutadash.co.uk,,info@cutadash.co.uk,https://www.facebook.com/cutadash.co.uk/,https://twitter.com/CutADash_Tailor,,,bridal wear,Bridal wear
Brian Sanders FGPT,95 Church Lane,,WD3 6HH,Rickmansworth,,UK,01923 264376,,,,,,,,,bridal wear,Bridal wear
Serina O'keefe,"East Drive, Sandy Lodge Lane",,HA6 2HT,Northwood,,UK,07738 616445,,,,,,,,,bridal wear,Bridal wear
Ace Pinner Alterations,2 Audley Court,,HA5 3TQ,Pinner,,UK,020 8429 4254,,,,,,,,,bridal wear,Bridal wear
Your Bespoke Tailor,30 Chapterhouse Rd,,LU4 0NN,Luton,,UK,07854 747286,,http://www.yourbespoketailor.co.uk,,,,,,,bridal wear,Bridal wear
Amelia Bourne Hair & Make,Tardebigge,B60,,Bromsgrove,,UK,07943 033582,,http://www.ameliabournehairandmakeup.co.uk/?utm_source=yell&utm_medium=referral&utm_campaign=yell,,,https://www.facebook.com/ameliabournehairandmakeupartist,https://twitter.com/meliab_mua,,,bridal wear,Bridal wear
Kind Unity,,SS0,,Westcliff-On-Sea,,UK,07909 092299,,https://www.kindunity.co.uk/,,wapsthang@yahoo.com,,,,,bridal wear,Bridal wear
Crystal Fairytales,75 Featherstone Rd,,B14 6BD,Birmingham,,UK,07825 155346,,http://www.crystalfairytales.co.uk/,,,,https://twitter.com/CrystalFairytal,,,bridal wear,Bridal wear
The Wedding Club,15 Templefield Square,,B15 2LJ,Birmingham,,UK,0121 440 8276,,http://www.thewedding-club.co.uk,,appointmentsbham@thewedding-club.co.uk,https://www.facebook.com/theweddingclubuk/,https://twitter.com/TheWedding_Club,,,bridal wear,Bridal wear
Isaac Charles Bridal House,"Burlington Court, New Street",,B2 4JD,West Midlands,,UK,0121 661 3975,,,,,,,,,bridal wear,Bridal wear
Wedding Quarter Bridal Boutique,"Unit 5 Spencer St, Jewellery Quarter",,B18 6DD,Birmingham,,UK,0845 519 6128,,http://www.weddingqtr.co.uk,,mel145home@gmail.com,https://www.facebook.com/weddingqtr,https://twitter.com/wedding_qtr,https://plus.google.com/102008302840456676551/posts,https://www.linkedin.com/in/christine-cattanach-191020109?trk=nav_responsive_tab_profile_pic,bridal wear,Bridal wear
Romantic Dreams,29 Caroline St Jewellery Court,,B3 1UQ,Birmingham,,UK,0121 236 4970,,http://www.romanticdreams.co.uk,,,,,,,bridal wear,Bridal wear
Caroline Jane Bridal Wear,"within House of Fraser, Corporation St",,B2 4LS,Birmingham,,UK,0121 212 1732,,http://www.carolinejanebridalwear.co.uk,,,,,,,bridal wear,Bridal wear
Just the Bride,7 Elmwood Grove,,B47 5DS,Birmingham,,UK,07874 600659,,http://www.justthebride.co.uk/,,,,,,,bridal wear,Bridal wear
June Peony Bridal Couture Edgbaston,25-28 Islington Row Middleway,,B15 1LD,Birmingham,,UK,0121 454 8778,,http://www.junepeonybridal.co.uk,,info@junepeonybridal.com,https://www.facebook.com/junepeonybridal/,https://twitter.com/JunePeonyBridal,,,bridal wear,Bridal wear
Objet D Art,782 Stratford Rd,,B11 4BP,Birmingham,,UK,07581 383986,,,,,,,,,bridal wear,Bridal wear
Berketex Bride,22 Cannon St,,B2 5EN,Birmingham,,UK,0121 643 8900,,http://www.berketexbride.com,,returns@berketexbride.com,https://en-gb.facebook.com/pages/Berketex-Bride/35444858170,https://twitter.com/berketexbride,,,bridal wear,Bridal wear
Manor Park Brides,34 Manor Park Rd,,B36 0DJ,Birmingham,,UK,0121 747 8103,,http://www.manorparkbrides.com/,,,https://www.facebook.com/pages/Manor-Park-Brides/324762260895211,,,,bridal wear,Bridal wear
Omega Bridal Gallery Ltd,246 Soho Rd,,B21 9LR,Birmingham,,UK,0121 554 3876,,http://www.omegabridalgallery.co.uk,,,,,,,bridal wear,Bridal wear
Your Wedding Shop,1839 Pershore Rd,,B30 3DJ,Birmingham,,UK,0121 448 7055,,http://www.weddingdressesbirmingham.com,,josweddingshop@googlemail.com,https://www.facebook.com/YourWeddingShopBirmingham/timeline,,,,bridal wear,Bridal wear
Something Blue Bridal,1022 Chester Rd,,B24 0LL,Birmingham,,UK,07958 502286,,http://www.somethingbluebridaluk.com,,,,,,,bridal wear,Bridal wear
Acacia Bridals,Tower St,,B19 3RR,Birmingham,,UK,07432 266270,,http://www.acaciabridals.co.uk,,birmingham@acaciabridals.co.uk,https://www.facebook.com/Acacia-Bridals-129159677150906/?fref=ts,https://twitter.com/AcaciaBridals,,,bridal wear,Bridal wear
R & Z Dress World Ltd,"Unit 2 Sparkhill Trading Estate, 86-90, Evelyn Road",,B11 3JJ,Birmingham,,UK,0121 771 0188,,http://www.rzdressworld.com,,dresszzservice@gmail.com,https://www.facebook.com/pages/R-Z-DRESS-WORLD/487741088024124?fref=ts,http://twitter.com/Dresszz,,,bridal wear,Bridal wear
June Peony Bridal Couture,1172 Stratford Rd,,B28 8AF,Birmingham,,UK,0121 778 6066,,http://www.junepeonybridal.co.uk/,,info@junepeonybridal.com,https://www.facebook.com/junepeonybridal/,https://twitter.com/JunePeonyBridal,,,bridal wear,Bridal wear
SjR Boutique,222-224 Ladypool Rd,,B12 8JT,Birmingham,,UK,0121 449 5980,,,,,,,,,bridal wear,Bridal wear
Bernie the Dress Maker,754 College Rd,,B44 0AJ,Birmingham,,UK,0121 382 6855,,,,,,,,,bridal wear,Bridal wear
StunningBrides.love,12 Campville Grove,,B37 6ER,Birmingham,,UK,07968 698088,,,,,,,,,bridal wear,Bridal wear
Platinum Brides Ltd,1510 Stratford Rd,,B28 9ET,Birmingham,,UK,0121 733 7309,,http://www.platinumbrides.co.uk,,info@platinumbrides.co.uk,http://www.facebook.com/#!/PlatinumBrides,https://twitter.com/Platinumbrides,https://plus.google.com/+PlatinumBridesBirmingham/,,bridal wear,Bridal wear
Honeyb's,3 Church Hill,,B46 3AD,Birmingham,,UK,01675 437544,,http://www.honeybselection.co.uk,,honeybselection@aol.com,https://www.facebook.com/pages/HoneyBselection/223305561084246,http://twitter.com/HoneyBselection/,,,bridal wear,Bridal wear
David's Bridal,"47 Cannon St, St. Philips Point",,B2 5EF,Birmingham,,UK,0121 643 3161,,http://www.davidsbridal.co.uk/?utm_source=Yext&utm_medium=OrganicSearch&utm_term=818&utm_content=Link&utm_campaign=WebsiteListing,,customerservice@davidsbridal.co.uk,https://www.facebook.com/DavidsBridalUK,https://twitter.com/davidsbridal,,,bridal wear,Bridal wear
Tiger Lily Tiaras,"Export House, 51a, Station Rd",,B37 7AB,Birmingham,,UK,0121 314 6338,,,,,,,,,bridal wear,Bridal wear
Sonique Dresses,"Unit 9a, Grand Central Shopping Centre",,B2 4XJ,Birmingham,,UK,0121 631 3574,,http://www.soniqueclothing.co.uk,,,,,,,bridal wear,Bridal wear
Tigerlily Designs (Tiaras),"Ground Floor, 51a, Station Rd",,B37 7AB,Birmingham,,UK,07812 120690,,,,,,,,,bridal wear,Bridal wear
Veils & Tails,295 Pershore Rd South,,B30 3EX,Birmingham,,UK,0121 459 8500,,,,,,,,,bridal wear,Bridal wear
Shadi,436B Stratford Road,,B11 4BS,BIRMINGHAM,,UK,,,,,,,,,,bridal wear,Bridal wear
L'Amour Boutique,983A Tyburn Road,,B24 0TJ,Birmingham,,UK,0121 3847362,,,,,,,,,bridal wear,Bridal wear
Panathe Botique,161 Ladypool Rd,,B12 8LQ,Birmingham,,UK,0121 446 4541,,http://www.panacheboutique.co.uk,,,,,,,bridal wear,Bridal wear
Eshe,436B Stratford Road,,B11 4BS,BIRMINGHAM,,UK,,,,,,,,,,bridal wear,Bridal wear
Sew Beautiful,25 Elmbridge Rd,,B44 8AP,Birmingham,,UK,0121 605 1473,,,,,,,,,bridal wear,Bridal wear
Brides & Grooms at Harborne,293 Harborne Lane,,B17 0NT,Birmingham,,UK,0121 472 3777,,,,,,,,,bridal wear,Bridal wear
Modish Boutique,56 Alum Rock Rd,,B8 1JA,Birmingham,,UK,0121 328 1520,,,,,,,,,bridal wear,Bridal wear
Brides & Grooms,Station Road,,B31 3TE,Birmingham,,UK,0121 448 0056,,,,,,,,,bridal wear,Bridal wear
