Company,Address 1,Address 2,ZIP Code,City,Region,Country,Phone,Contact,Website,Responsive,Email,Facebook,Twitter,GooglePlus,Linkedin,Keyword,Industry
524 Bar,524 George St,,AB25 3XJ,Aberdeen,,UK,01224 637178,,,,,,,,,bars,Bars
Tropeiro Aberdeen,1 Golden Square,,AB10 1RD,Aberdeen,,UK,01224 646362,,http://www.tropeiro.co.uk,,,,https://twitter.com/Tropeiro_Brazil,,,bars,Bars
McNasty's,37 Summer St,,AB10 1SB,Aberdeen,,UK,01224 625599,,http://www.mcnastys.co.uk,,,,,,,bars,Bars
Inn at The Park Aberdeen,3-4 Deemount Terrace,,AB11 7RX,ABERDEEN,,UK,01224 583699,,http://www.innattheparkhotel.co.uk,,,,,,,bars,Bars
College Bar,9 Alford Place,,AB10 1YD,Aberdeen,,UK,01224 595550,,http://www.freeuk.com,,support@claranetsoho.co.uk,,https://twitter.com/ClaranetSOHO,,https://www.linkedin.com/company/claranet-soho?trk=company_logo,bars,Bars
Victoria Bar,"1-5, Menzies Rd",,AB11 9AY,Aberdeen,,UK,01224 879192,,,,,,,,,bars,Bars
Ciao Napoli,10 Bon Accord Crescent,,AB11 6DN,Aberdeen,,UK,01224 213223,,http://www.ciaonapoli.co.uk,,eat@ciaonapoli.co.uk,https://www.facebook.com/ciaonapoliaberdeen/?fref=ts,https://twitter.com/CiaoNapoli10,,,bars,Bars
Amarone Restaurant,"Victoria House, 259 Union Street",,AB11 6BR,Aberdeen,,UK,01224 590300,,,,,,,,,bars,Bars
The Abbot Bar,"Provost Watt Drive, Kincorth",,AB12 5BT,Aberdeen,,UK,01224 898273,,,,,,,,,bars,Bars
The Abergeldie Bar,504 Holburn St,,AB10 7LY,Aberdeen,,UK,01224 478480,,http://www.abergeldie.com,,,,,,http://www.linkedin.com/company/abergeldie-complex-infrastructure,bars,Bars
The Cocket Hat,"North Anderson Drive, Mastrick",,AB15 6DW,ABERDEEN,,UK,01224 695684,,http://www.tobycarvery.co.uk,,,https://www.facebook.com/tobycarvery,https://twitter.com/tobycarvery,,,bars,Bars
Kittybrewster Bar,69-71 Powis Terrace,,AB25 3PY,Aberdeen,,UK,01224 484115,,,,,,,,,bars,Bars
The White Horse,"695 Great Northern Road, Woodside",,AB24 2BX,ABERDEEN,,UK,01224 681009,,,,,,,,,bars,Bars
Simpsons Hotel Bar & Brasserie,59-63 Queens Road,,AB15 4YP,ABERDEEN,,UK,,,,,,,,,,bars,Bars
The Fountain Bar,366 Great Northern Rd,,AB24 2AX,Aberdeen,,UK,01224 277110,,,,,,,,,bars,Bars
Murdos Bar,Cairncry Rd,,AB16 5UR,Aberdeen,,UK,01224 682645,,http://www.stonegatepubs.co.uk,,,https://facebook.com/stonegatepubs,https://twitter.com/stonegatepubs,,http://linkedin.com/company/stonegate-pub-company-limited,bars,Bars
The Central Bar,415 Great Northern Rd,,AB24 2EU,Aberdeen,,UK,01224 379430,,,,,,,,,bars,Bars
Brig O' Dee Bar,651 Holburn St,,AB10 7JN,Aberdeen,,UK,01224 582710,,,,,,,,,bars,Bars
Goals (Function Suite),Great Southern Road,,AB12 5XA,ABERDEEN,,UK,01224 453245,,https://www.goalsfootball.co.uk/functions,,,https://www.facebook.com/goalssoccercentres,https://twitter.com/goals_soccer,,https://www.linkedin.com/company-beta/2921434/,bars,Bars
The Black Dog Bar,27 North Donside Rd,,AB23 8PA,Aberdeen,,UK,01224 826791,,http://www.stonegatepubs.co.uk,,,https://facebook.com/stonegatepubs,https://twitter.com/stonegatepubs,,http://linkedin.com/company/stonegate-pub-company-limited,bars,Bars
McGINTY'S BAR,504 Union St,,AB10 1TT,Aberdeen,,UK,01224 626720,,http://www.mcgintysmealanale.co.uk,,,https://www.facebook.com/mcgintys.mealanale/,https://twitter.com/mcgintys504,,,bars,Bars
Caledon Bar,Garthdee Rd,,AB10 7AP,Aberdeen,,UK,01224 321720,,,,,,,,,bars,Bars
No.1 Bar & Grill,1 Queens Terrace,,AB10 1XL,Aberdeen,,UK,01224 611909,,http://www.number1restaurant.co.uk,,enjoy.no1@cranberryco.com,https://www.facebook.com/No1BarandGrill/,https://twitter.com/no1barandgrill,,,bars,Bars
Lord Byron Public House,Byron Square,,AB16 7LL,Aberdeen,,UK,01224 684605,,,,,,,,,bars,Bars
The Bobbin,500 King St,,AB24 5ST,Aberdeen,,UK,01224 495318,,http://www.social-squirrel.com/thebobbinaberdeen,,,http://www.facebook.com/Bobbin.Aberdeen,http://www.twitter.com/BobbinBar,,,bars,Bars
Richmond Arms,"327, North Deeside Rd, Peter Culter",,AB15 9SN,Aberdeen,,UK,01224 733983,,,,,,,,,bars,Bars
Ellingtons Bar & Diner,1 Great Northern Rd,,AB24 3PS,Aberdeen,,UK,01224 483342,,http://www.aberdeennorthernhotel.com,,,,,,,bars,Bars
The Globe Airside,"Unit 1934, Aberdeen Airport",,AB21 7DU,Aberdeen,,UK,01224 776030,,,,,,,,,bars,Bars
The Globe Freehouse,Brent Road,,AB21 7DU,ABERDEEN,,UK,,,,,,,,,,bars,Bars
Table Table,"Ellon Rd, Murcar",,AB23 8BP,Aberdeen,,UK,0871 5278010,,http://www.tabletable.co.uk,,,https://facebook.com/tabletable,https://twitter.com/yourtabletable,,,bars,Bars
The Woodend Bar,225-227 Stoneywood Rd,,AB21 9JS,Aberdeen,,UK,01224 713847,,http://www.woodendbar.com,,,,,,,bars,Bars
The Stead Inn,Denhead Manse Rd,,AB23 8UB,Aberdeen,,UK,01358 742600,,,,,,,,,bars,Bars
The Neuk Public Bar,"2 Craigmarn Rd, Old Portlethen",,AB12 4QR,Aberdeen,,UK,01224 780242,,,,,,,,,bars,Bars
Lairhillock Inn & Restaurant,,,AB39 3QS,Stonehaven,,UK,01569 730001,,http://www.lairhillock.co.uk,,,,,,,bars,Bars
The Ship Inn,5 Shore Head,,AB39 2JY,Stonehaven,,UK,1569696263,,http://www.shipinnstonehaven.com,,enquiries@shipinnstonehaven.com,https://en-gb.facebook.com/ShipInnStonehaven/,https://twitter.com/shipinnstoney,,,bars,Bars
The Spider's Web,19 Station Rd,,AB21 7BA,Aberdeen,,UK,01224 772092,,http://www.spiderswebpub.co.uk/,,,https://www.facebook.com/spiderswebpubpage,,,,bars,Bars
The New Greentrees,183 Victoria St,,AB21 7AA,Aberdeen,,UK,01224 799900,,http://www.greentreesrestaurant.com,,gerrygreenhearts@gmail.com,,,,,bars,Bars
The Cock & Bull Bar Restaurant,"Ellon Rd, Blairton",,AB23 8XY,Aberdeen,,UK,01358 743249,,http://www.thecockandbull.co.uk,,,https://www.facebook.com/thecockandbullbalmedie/,https://twitter.com/TheCock_Bull,,,bars,Bars
The Square Bar & Lounge,The Square,,AB51 0US,Inverurie,,UK,01467 633943,,,,,,,,,bars,Bars
Key West Bar,"Shopping Centre, Old Skene Rd",,AB32 6RL,Westhill,,UK,01224 741964,,,,,,,,,bars,Bars
Quoiters Bar,Skateraw Rd,,AB39 3PU,Stonehaven,,UK,01569 731119,,,,,,,,,bars,Bars
Broadstraik Inn,,,AB32 6TL,Westhill,,UK,01224 743217,,https://www.broadstraikinn.co.uk,,enquiries@broadstraikinn.co.uk,,,,,bars,Bars
Bill Baillie Snooker Services,17 Broadstraik Crescent,,AB32 6JR,Westhill,,UK,07771 570931,,,,,,,,,bars,Bars
The Snug Bar,1 French Row,,AL3 5DU,St. Albans,,UK,01727 856631,,http://www.thesnugbar.co.uk,,media@thesnugbar.co.uk,http://www.facebook.com/thesnugbar,https://twitter.com/thesnugbar,,,bars,Bars
The Saint Bar,Upper Dagnall Street,,AL3 5DQ,ST ALBANS,,UK,,,,,,,,,,bars,Bars
Chilli Bar & Kitchen,"28-30, London Rd",,AL1 1NG,St. Albans,,UK,01727 840100,,http://www.chillibarkitchen.com,,,,,,,bars,Bars
Bar 62,62 Catherine St,,AL3 5BU,St. Albans,,UK,01727 851414,,http://www.barsixtytwo.com,,,,,,,bars,Bars
PoppyCock Mobile Cocktail Bar,"Mokoko, 26, Verulam Rd",,AL3 4DE,St. Albans,,UK,07921 087923,,http://www.poppycockevents.co.uk,,info@poppycockevents.co.uk,https://www.facebook.com/PoppyCockEvents,,,,bars,Bars
Nimatt's Bar Meze,8 Adelaide Street,,AL3 5BX,ST ALBANS,,UK,01727 847799,,http://www.barmeze.com,,,,,,,bars,Bars
Tabure,6 Spencer Street,,AL3 5EG,ST ALBANS,,UK,01727 569068,,,,,,,,,bars,Bars
Oscars,1 Upper Dagnall Street,,AL3 5EA,ST ALBANS,,UK,01727 830611,,,,,,,,,bars,Bars
Waterend Barn,St Peters Street,,AL1 3LE,ST ALBANS,,UK,01727 814100,,http://www.jdwetherspoon.co.uk,,pubhistories@jdwetherspoon.co.uk,https://www.facebook.com/jdwetherspoon,,,,bars,Bars
The Brickyard,43-45 Verulam Road,,AL3 4DG,ST ALBANS,,UK,01727 751638,,,,,,,,,bars,Bars
Suckerpunch,26A George Street,,AL3 4ER,ST ALBANS,,UK,,,http://www.suckerpunchbar.co.uk,,info@suckerpunchbar.co.uk,https://www.facebook.com/SPstalbans,https://twitter.com/SuckerpunchBar,,,bars,Bars
Dylans The Kings Arms,7 George Street,,AL3 4ER,ST ALBANS,,UK,01727 530332,,,,,,,,,bars,Bars
The Peacock,13 Hatfield Road,,AL1 3RR,ST ALBANS,,UK,01727 569945,,http://www.thepeacockstalbans.com,,,,,,,bars,Bars
Craft & Cleaver,62 Catherine Street,,AL3 5BU,ST ALBANS,,UK,01727 568300,,http://www.craftcleaver.co.uk,,,,,,,bars,Bars
The Goat Inn,37 Sopwell Lane,,AL1 1RN,ST ALBANS,,UK,01727 833934,,http://www.charleswells.co.uk/,,,https://www.facebook.com/WellsBrewery,https://twitter.com/WellsBrewery,,,bars,Bars
Jazzys Restaurant Ltd,8 Adelaide St,,AL3 5BH,St. Albans,,UK,01727 847799,,http://www.barmeze.co.uk,,,,,,,bars,Bars
The King Harry,2 King Harry Lane,,AL3 4BL,St. Albans,,UK,01727 846904,,http://www.thekingharrystalbans.co.uk/,,,https://www.facebook.com/kingharrystalbans,https://twitter.com/kingharrypub,,,bars,Bars
The Victoria,82 Victoria St,,AL1 3TG,St. Albans,,UK,01727 858931,,http://www.thevictoriainstalbans.co.uk,,,,,,,bars,Bars
The Prae Wood Arms,Garden House Lane,,AL3 6PY,St. Albans,,UK,01727 229090,,http://www.praewoodarms.co.uk,,,https://www.facebook.com/681675251934784,,,,bars,Bars
Gate pH,Station Road,,AL2 3PW,ST ALBANS,,UK,01923 675801,,,,,,,,,bars,Bars
Bar Espresso,159 Victoria St,,AL1 3TA,St. Albans,,UK,01727 857300,,,,,,,,,bars,Bars
Raising the Bar,464 Watford Way,,NW7 2QH,London,,UK,07962 353030,,http://rtbuk.com/,,rik@rtbuk.com,https://www.facebook.com/rtbuk,,,,bars,Bars
Cocktails in Comfort,54 Westfields,,AL3 4LZ,St. Albans,,UK,07871 525513,,,,,,,,,bars,Bars
UK Mobile Bar Hire,3 Crest Park,,HP2 4SR,Hemel Hempstead,,UK,01442 382690,,http://www.ukmobilebarhire.com,,,http://www.facebook.com/ukmobilebarhire,,,,bars,Bars
The White Hart Tap,4 Keyfield,,AL1 1QJ,St. Albans,,UK,01727 860974,,http://www.whiteharttap.co.uk/,,whtpub@gmail.com,https://www.facebook.com/pages/White-Hart-Tap/147047295332407?ref=hl,https://twitter.com/WhiteHartTap,,,bars,Bars
Bar,99 Washington Avenue,,HP2 6AW,Hemel Hempstead,,UK,0845 3885813,,http://www.bar-anywhere.co.uk/,,barman@bar-anywhere.co.uk,//www.facebook.com/bar.anywhere/,,,,bars,Bars
InTheMixBars,18 Queen Bee Court,,AL10 9PR,Hatfield,,UK,07931 676602,,http://www.inthemixbars.co.uk/,,,,,,,bars,Bars
Olive Tree Lounge Bar & Grill,2 Beaconsfield Rd,,AL1 3RD,St. Albans,,UK,01727 800002,,http://www.olivetreelounge.com,,,,,,,bars,Bars
Optics Mobile Bar,10 Mason Close,,WD6 5QY,Borehamwood,,UK,020 8207 4150,,http://www.opticsmobilebar.co.uk,,,,,,,bars,Bars
The Crown,144 Hatfield Rd,,AL1 4JA,St. Albans,,UK,01727 853347,,http://www.crownstalbans.com,,crownhotel@allourbars.com,http://www.facebook.com/CrownStAlbans,https://twitter.com/CrownStA,https://plus.google.com/+TheCrownStAlbans,,bars,Bars
Three Piece Bar,P.O Box 616,,WD4 4EA,Kings Langley,,UK,07538 240661,,,,,,,,,bars,Bars
Abc Bars,"John Dickinson Enterprise Centre, London Rd",,HP3 9QU,Hemel Hempstead,,UK,07871 055383,,,,,,,,,bars,Bars
Intertain UK Ltd,"Imex, 575-599, Maxted Rd",,HP2 7DX,Hemel Hempstead,,UK,020 8327 2540,,http://www.intertainu.com,,,,,,,bars,Bars
Spice Rack,5 Station Road,,AL5 4SA,HARPENDEN,,UK,01582 768925,,,,,,,,,bars,Bars
Best Bars,"27a, High St",,HP1 3AA,Hemel Hempstead,,UK,01442 263220,,http://www.casamigos.com,,,,,,,bars,Bars
Pommel Horse,St Albans Road,,HP2 4JW,HEMEL HEMPSTEAD,,UK,01442 214347,,http://www.hungryhorse.co.uk,,companysecretary@greeneking.co.uk,,,,,bars,Bars
L'Olivo Restaurant,135 Marford Rd,,AL4 8NH,St. Albans,,UK,01582 834145,,http://www.lolivo-restaurant.com,,,http://www.facebook.com/lolivorestaurant,,,,bars,Bars
VbubbleU,127 Gadebridge Rd,,HP1 3EN,Hemel Hempstead,,UK,07525 336281,,,,,,,,,bars,Bars
The Parkway Bar,67 Parkway,,AL8 6HG,WELWYN GARDEN CITY,,UK,01707 325041,,,,,,,,,bars,Bars
The Engineer,12 St. Johns Rd,,AL5 1DJ,Harpenden,,UK,01582 460478,,http://www.theengineerharpenden.co.uk,,manager@theengineerharpenden.co.uk,https://www.facebook.com/theengineerpub,http://www.twitter.com/engineharpenden,,,bars,Bars
The Jubilee,The Queens Square,,HP2 4ES,HEMEL HEMPSTEAD,,UK,,,,,,,,,,bars,Bars
The Bricklayers Arms,Hog Pits Bottom,,HP3 0PH,Hemel Hempstead,,UK,01442 833322,,http://www.bricklayersarms.com,,,http://www.facebook.com/bricklayerspub,https://twitter.com/bricklayerspub,,,bars,Bars
Plough & Dragon,Leverstock Green Road,,HP3 8PR,HEMEL HEMPSTEAD,,UK,01442 732132,,http://www.charleswells.co.uk/,,,https://www.facebook.com/WellsBrewery,https://twitter.com/WellsBrewery,,,bars,Bars
Harvester,Comet Way,,AL10 0XS,HATFIELD,,UK,01707 265077,,http://www.harvester.co.uk,,,https://www.facebook.com/harvesterrestaurant,https://twitter.com/HarvesterUK,,,bars,Bars
Hidden Bar,2 Market Street,,WD18 0PD,WATFORD,,UK,,,,,,,,,,bars,Bars
The Inn on The Green,20 Leyton Road,,AL5 2HU,HARPENDEN,,UK,01582 461804,,http://www.greeneking.co.uk,,companysecretary@greeneking.co.uk,https://www.facebook.com/GreeneKingIPA1799/?ref=br_rs,https://twitter.com/greeneking,,https://www.linkedin.com/company/greeneking,bars,Bars
The Olde Leather Bottle,Leverstock Green Rd,,HP3 8QQ,Hemel Hempstead,,UK,01442 239911,,http://www.oldeleatherbottle.co.uk,,,,,,,bars,Bars
The Swig & Filly,76 Breakspeare Rd,,WD5 0EP,Abbots Langley,,UK,07771 615194,,http://www.theswigandfilly.co.uk,,info@theswigandfilly.co.uk,http://www.facebook.com/249844088690600,https://twitter.com/theswigandfilly,https://plus.google.com/116219271050143464964,,bars,Bars
143 Bar,143 High Street,,WD17 1NA,WATFORD,,UK,01923 211283,,http://www.143bar.co.uk,,,,,,,bars,Bars
Bar Bodega,151 High Street,,WD17 1NA,WATFORD,,UK,01923 229651,,http://www.barbodega.co.uk,,,,,,,bars,Bars
